accuracy,macro_p,macro_r,macro_f1,weighted_f1,f1_c0,f1_c1,f1_c2,recall_c2,model,balanced,label,run
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,12
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,13
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,14
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,15
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,16
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP,True,MLP + balanced,17
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,18
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,19
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,20
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,21
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,22
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,23
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,24
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,25
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,26
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,27
0.9885057471264368,0.9924242424242425,0.9914529914529915,0.9918395780464747,0.988497168045325,0.9885057471264368,0.987012987012987,1.0,1.0,MLP,True,MLP + balanced,28
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP,True,MLP + balanced,29
0.9195402298850575,0.9464153732446415,0.768197177499503,0.8131573914706444,0.9140272090002044,0.9523809523809523,0.9156626506024096,0.5714285714285714,0.4,GCN,False,GCN,0
0.9080459770114943,0.8333333333333334,0.7596501689524945,0.7849189058339384,0.9034507800565946,0.9411764705882353,0.9135802469135802,0.5,0.4,GCN,False,GCN,1
